ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9529898,HX183749,03/13/2014 07:40:00 PM,087XX S COTTAGE GROVE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0632,006,8,44,18,1183133,1847103,2014,03/16/2014 12:39:45 AM,41.735647336985274,-87.60465252329756,"(41.735647336985274, -87.60465252329756)"
9529839,HX183733,03/13/2014 07:40:00 PM,003XX N CENTRAL AVE,1330,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,true,false,1512,015,29,25,26,1138941,1901759,2014,03/16/2014 12:39:45 AM,41.886545041290496,-87.76523367099674,"(41.886545041290496, -87.76523367099674)"
9530017,HX183714,03/13/2014 07:37:00 PM,003XX E 87TH ST,0560,ASSAULT,SIMPLE,CONVENIENCE STORE,false,false,0632,006,6,44,08A,1180253,1847427,2014,03/16/2014 12:39:45 AM,41.73660285970452,-87.61519375040486,"(41.73660285970452, -87.61519375040486)"
9529797,HX183693,03/13/2014 07:32:00 PM,045XX N BROADWAY,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1914,019,46,3,18,1168338,1930222,2014,03/16/2014 12:39:45 AM,41.96406423115493,-87.6564553650356,"(41.96406423115493, -87.6564553650356)"
9531293,HX184705,03/13/2014 07:30:00 PM,091XX S CARPENTER ST,0820,THEFT,$500 AND UNDER,STREET,false,false,2222,022,21,73,06,1170971,1843888,2014,03/17/2014 12:39:52 AM,41.72709885186631,-87.64930291711158,"(41.72709885186631, -87.64930291711158)"
9529859,HX183803,03/13/2014 07:30:00 PM,020XX W SCHILLER ST,0810,THEFT,OVER $500,STREET,false,false,1424,014,1,24,06,1162740,1909473,2014,03/16/2014 12:39:45 AM,41.907247257453704,-87.67762096351295,"(41.907247257453704, -87.67762096351295)"
9532604,HX183831,03/13/2014 07:30:00 PM,086XX S JEFFERY BLVD,031A,ROBBERY,ARMED: HANDGUN,CTA BUS STOP,false,false,0412,004,8,45,03,1190984,1847750,2014,03/18/2014 12:40:56 AM,41.7372367601213,-87.5758690194663,"(41.7372367601213, -87.5758690194663)"
9531701,HX185218,03/13/2014 07:30:00 PM,007XX N LATROBE AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,1524,015,28,25,02,1141181,1904519,2014,03/19/2014 12:41:09 AM,41.89407782966026,-87.75693962995062,"(41.89407782966026, -87.75693962995062)"
9529875,HX183756,03/13/2014 07:30:00 PM,064XX S LOOMIS BLVD,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0725,007,17,67,06,1168063,1862026,2014,03/17/2014 12:39:52 AM,41.77693493075528,-87.65943490387258,"(41.77693493075528, -87.65943490387258)"
9529815,HX183674,03/13/2014 07:20:00 PM,040XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,false,false,1114,011,28,26,11,1149614,1901482,2014,03/18/2014 12:40:56 AM,41.88558434285699,-87.72604654315634,"(41.88558434285699, -87.72604654315634)"
9529897,HX183754,03/13/2014 07:20:00 PM,042XX W ADAMS ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,1115,011,28,26,18,1148174,1898714,2014,03/16/2014 12:39:45 AM,41.87801647951919,-87.73140584443465,"(41.87801647951919, -87.73140584443465)"
9529834,HX183768,03/13/2014 07:20:00 PM,079XX S LAWNDALE AVE,0870,THEFT,POCKET-PICKING,CTA BUS,false,false,0834,008,18,70,06,1153051,1851903,2014,03/16/2014 12:39:45 AM,41.74946542401852,-87.71473580931492,"(41.74946542401852, -87.71473580931492)"
9529777,HX183701,03/13/2014 07:20:00 PM,045XX N SHERIDAN RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,1914,019,46,3,18,1168755,1930258,2014,03/16/2014 12:39:45 AM,41.96415396665427,-87.6549211425896,"(41.96415396665427, -87.6549211425896)"
9529910,HX183741,03/13/2014 07:18:00 PM,022XX S KOSTNER AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1013,010,22,29,18,1147363,1888867,2014,03/16/2014 12:39:45 AM,41.851010668427534,-87.73463581737623,"(41.851010668427534, -87.73463581737623)"
9529952,HX183694,03/13/2014 07:15:00 PM,067XX S CLAREMONT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0832,008,17,66,08B,1161851,1860014,2014,03/16/2014 12:39:45 AM,41.771545049822464,-87.68226384449895,"(41.771545049822464, -87.68226384449895)"
9542005,HX183671,03/13/2014 07:15:00 PM,0000X W TERMINAL ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,false,false,1653,,41,76,26,,,2014,03/24/2014 12:41:18 AM,,,
9529929,HX183523,03/13/2014 07:14:00 PM,038XX W WILCOX ST,2017,NARCOTICS,MANU/DELIVER:CRACK,APARTMENT,true,false,1122,011,28,26,18,1150521,1899095,2014,03/16/2014 12:39:45 AM,41.879016493895215,-87.72277819801624,"(41.879016493895215, -87.72277819801624)"
9529852,HX183717,03/13/2014 07:11:00 PM,029XX W 53RD ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,true,false,0923,009,14,63,26,1157351,1869310,2014,03/16/2014 12:39:45 AM,41.79714689977541,-87.69850786785675,"(41.79714689977541, -87.69850786785675)"
9532974,HX187046,03/13/2014 07:11:00 PM,053XX N RUTHERFORD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1613,016,41,10,26,1130559,1934941,2014,03/19/2014 12:41:09 AM,41.97774857047344,-87.79525030007683,"(41.97774857047344, -87.79525030007683)"
9529790,HX183699,03/13/2014 07:10:00 PM,001XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA GARAGE / OTHER PROPERTY,false,false,0111,001,42,32,11,1176290,1901657,2014,03/16/2014 12:39:45 AM,41.88550474590183,-87.62808233389251,"(41.88550474590183, -87.62808233389251)"
9529807,HX183697,03/13/2014 07:05:00 PM,051XX W ADAMS ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,1533,015,28,25,18,1141850,1898878,2014,03/16/2014 12:39:45 AM,41.87858587539402,-87.75462229043586,"(41.87858587539402, -87.75462229043586)"
9529867,HX183723,03/13/2014 07:00:00 PM,085XX S COTTAGE GROVE AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0632,006,6,44,06,1183016,1848397,2014,03/17/2014 12:39:52 AM,41.73920093554676,-87.60504104454232,"(41.73920093554676, -87.60504104454232)"
9529942,HX183761,03/13/2014 07:00:00 PM,063XX W WAVELAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1633,016,38,17,08B,1133526,1923898,2014,03/17/2014 12:39:52 AM,41.94739381204003,-87.78459906639863,"(41.94739381204003, -87.78459906639863)"
9530755,HX184373,03/13/2014 07:00:00 PM,094XX S RACINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,2222,022,21,73,08B,1170025,1842087,2014,03/17/2014 12:39:52 AM,41.722177220800134,-87.65282039408335,"(41.722177220800134, -87.65282039408335)"
9530372,HX184087,03/13/2014 07:00:00 PM,016XX N CLAREMONT AVE,0810,THEFT,OVER $500,STREET,false,false,1434,014,1,24,06,1160479,1911010,2014,03/16/2014 12:39:45 AM,41.91151203026975,-87.68588398538509,"(41.91151203026975, -87.68588398538509)"
9529770,HX183672,03/13/2014 07:00:00 PM,006XX N STATE ST,0890,THEFT,FROM BUILDING,OTHER,false,false,1832,018,42,8,06,1176224,1904221,2014,03/16/2014 12:39:45 AM,41.892541986874626,-87.62824732890793,"(41.892541986874626, -87.62824732890793)"
9531922,HX185569,03/13/2014 07:00:00 PM,043XX S TRUMBULL AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0821,008,14,58,05,1154140,1875640,2014,03/17/2014 12:39:52 AM,41.81458176660073,-87.71011479438259,"(41.81458176660073, -87.71011479438259)"
9529847,HX183688,03/13/2014 07:00:00 PM,001XX E CHICAGO AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1833,018,42,8,06,1176977,1905707,2014,03/16/2014 12:39:45 AM,41.8966026306074,-87.62543687110478,"(41.8966026306074, -87.62543687110478)"
9529784,HX183682,03/13/2014 07:00:00 PM,011XX S PULASKI RD,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1132,011,24,29,18,1149932,1894643,2014,03/16/2014 12:39:45 AM,41.86681117485176,-87.72505676055728,"(41.86681117485176, -87.72505676055728)"
9529767,HX183680,03/13/2014 07:00:00 PM,022XX W PERSHING RD,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,PARK PROPERTY,false,false,0912,009,11,59,14,1162171,1878823,2014,03/16/2014 12:39:45 AM,41.82315268453994,-87.68056725816014,"(41.82315268453994, -87.68056725816014)"
9532173,HX185103,03/13/2014 07:00:00 PM,0000X W ADAMS ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0113,001,42,32,06,1176215,1899410,2014,03/19/2014 12:41:09 AM,41.87934054180856,-87.62842552077949,"(41.87934054180856, -87.62842552077949)"
9539310,HX192668,03/13/2014 07:00:00 PM,021XX W CERMAK RD,0810,THEFT,OVER $500,APARTMENT,false,false,1234,,25,31,06,,,2014,03/21/2014 12:39:35 AM,,,
9530662,HX183900,03/13/2014 07:00:00 PM,003XX E 71ST ST,0460,BATTERY,SIMPLE,CTA BUS STOP,false,false,0323,003,6,69,08B,1179909,1857985,2014,03/16/2014 12:39:45 AM,41.76558306766383,-87.61613160863892,"(41.76558306766383, -87.61613160863892)"
9531745,HX185296,03/13/2014 07:00:00 PM,030XX E 130TH ST,0820,THEFT,$500 AND UNDER,PARK PROPERTY,false,false,0433,004,10,55,06,1198481,1819328,2014,03/17/2014 12:39:52 AM,41.659059732449634,-87.54935061144323,"(41.659059732449634, -87.54935061144323)"
9530443,HX184080,03/13/2014 07:00:00 PM,068XX S HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,GOVERNMENT BUILDING/PROPERTY,false,false,0723,007,6,68,14,1172187,1859522,2014,03/17/2014 12:39:52 AM,41.76997398125999,-87.64439000126188,"(41.76997398125999, -87.64439000126188)"
9533379,HX187522,03/13/2014 07:00:00 PM,036XX W 57TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,false,false,0822,008,14,62,11,1152967,1866526,2014,03/18/2014 12:40:56 AM,41.78959491246885,-87.71465817568503,"(41.78959491246885, -87.71465817568503)"
9529817,HX183662,03/13/2014 07:00:00 PM,030XX W OGDEN AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,true,false,1022,010,24,29,26,1156534,1891966,2014,03/16/2014 12:39:45 AM,41.85933427562705,-87.70089230382652,"(41.85933427562705, -87.70089230382652)"
9530741,HX184351,03/13/2014 07:00:00 PM,018XX W 21ST ST,0810,THEFT,OVER $500,STREET,false,false,1234,012,25,31,06,1164331,1890143,2014,03/17/2014 12:39:52 AM,41.85417062229181,-87.67232344336944,"(41.85417062229181, -87.67232344336944)"
9529812,HX183684,03/13/2014 06:53:00 PM,024XX E 130TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0434,004,10,51,18,1194094,1819371,2014,03/16/2014 12:39:45 AM,41.65928610652349,-87.56540212314056,"(41.65928610652349, -87.56540212314056)"
9529788,HX183702,03/13/2014 06:53:00 PM,0000X N KEDZIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1123,011,28,27,18,1155001,1900204,2014,03/16/2014 12:39:45 AM,41.881971068090856,-87.70629860896601,"(41.881971068090856, -87.70629860896601)"
9529778,HX183668,03/13/2014 06:50:00 PM,066XX S HALSTED ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,true,false,0723,007,6,68,26,1172158,1860611,2014,03/16/2014 12:39:45 AM,41.772962964438655,-87.64446432966643,"(41.772962964438655, -87.64446432966643)"
9531332,HX184794,03/13/2014 06:45:00 PM,058XX W MADISON ST,0460,BATTERY,SIMPLE,STREET,false,false,1513,015,29,25,08B,1137522,1899381,2014,03/19/2014 12:41:09 AM,41.88004515656258,-87.7705019494794,"(41.88004515656258, -87.7705019494794)"
9529749,HX183663,03/13/2014 06:45:00 PM,003XX N HAMLIN AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1122,011,27,26,18,1150961,1901883,2014,03/16/2014 12:39:45 AM,41.88665846496458,-87.72108955285522,"(41.88665846496458, -87.72108955285522)"
9529734,HX183635,03/13/2014 06:40:00 PM,034XX W LAKE ST,1330,CRIMINAL TRESPASS,TO LAND,SIDEWALK,true,false,1123,011,28,27,26,1153618,1901210,2014,03/16/2014 12:39:45 AM,41.88475925100371,-87.71135022178117,"(41.88475925100371, -87.71135022178117)"
9529735,HX183619,03/13/2014 06:37:00 PM,036XX S CALUMET AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0212,002,4,35,18,1179159,1880587,2014,03/16/2014 12:39:45 AM,41.82762215968574,-87.61819138676124,"(41.82762215968574, -87.61819138676124)"
9530015,HX183862,03/13/2014 06:36:00 PM,007XX E 80TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,0624,006,6,44,18,1182869,1852172,2014,03/16/2014 12:39:45 AM,41.749563359618165,-87.60546263007924,"(41.749563359618165, -87.60546263007924)"
9536097,HX189926,03/13/2014 06:35:00 PM,014XX N ORLEANS ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,false,false,1821,,27,8,11,,,2014,03/19/2014 12:41:09 AM,,,
9529906,HX183656,03/13/2014 06:35:00 PM,046XX W DIVERSEY AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,PARKING LOT/GARAGE(NON.RESID.),false,true,2521,025,31,20,26,1144877,1918250,2014,03/17/2014 12:39:52 AM,41.93168818910111,-87.74301814452332,"(41.93168818910111, -87.74301814452332)"
9529932,HX183726,03/13/2014 06:35:00 PM,049XX S KEDZIE AVE,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,CTA TRAIN,true,false,0821,008,14,63,14,1155831,1871897,2014,03/19/2014 12:41:09 AM,41.80427665285493,-87.70401248737977,"(41.80427665285493, -87.70401248737977)"
9529836,HX183655,03/13/2014 06:35:00 PM,037XX N OSCEOLA AVE,4255,KIDNAPPING,UNLAWFUL INTERFERE/VISITATION,STREET,false,true,1631,016,36,17,26,1125695,1924137,2014,03/16/2014 12:39:45 AM,41.94818362336206,-87.8133790903091,"(41.94818362336206, -87.8133790903091)"
9529782,HX183665,03/13/2014 06:35:00 PM,019XX N SEDGWICK ST,2210,LIQUOR LAW VIOLATION,SELL/GIVE/DEL LIQUOR TO MINOR,RESTAURANT,true,false,1814,018,43,7,22,1173319,1913309,2014,03/16/2014 12:39:45 AM,41.917544940741124,-87.63864581564428,"(41.917544940741124, -87.63864581564428)"
9529776,HX183678,03/13/2014 06:32:00 PM,002XX N CLARK ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,true,false,0111,001,42,32,26,1175541,1901758,2014,03/16/2014 12:39:45 AM,41.88579875396417,-87.63082973818499,"(41.88579875396417, -87.63082973818499)"
9529997,HX183894,03/13/2014 06:30:00 PM,008XX N MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,false,false,1833,018,42,8,11,1177376,1906134,2014,03/16/2014 12:39:45 AM,41.897765295429984,-87.62395846424397,"(41.897765295429984, -87.62395846424397)"
9529780,HX183661,03/13/2014 06:30:00 PM,054XX S JUSTINE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0934,009,16,61,08B,1166893,1868521,2014,03/18/2014 12:40:56 AM,41.79478309044216,-87.66353860973213,"(41.79478309044216, -87.66353860973213)"
9529789,HX183683,03/13/2014 06:30:00 PM,063XX S ALBANY AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0823,008,15,66,08A,1156765,1862555,2014,03/19/2014 12:41:09 AM,41.778622072953816,-87.70083905247176,"(41.778622072953816, -87.70083905247176)"
9532486,HX185739,03/13/2014 06:30:00 PM,058XX S DR MARTIN LUTHER KING JR DR,0820,THEFT,$500 AND UNDER,STREET,false,false,0232,002,20,40,06,1179876,1866580,2014,03/18/2014 12:40:56 AM,41.7891693590214,-87.6159897717471,"(41.7891693590214, -87.6159897717471)"
9532443,HX186024,03/13/2014 06:30:00 PM,117XX S LA SALLE ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0522,005,34,53,05,1177331,1826970,2014,03/18/2014 12:40:56 AM,41.68053242515571,-87.62651412724378,"(41.68053242515571, -87.62651412724378)"
9529741,HX183653,03/13/2014 06:30:00 PM,034XX W CONGRESS PKWY,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1133,011,28,27,18,1153289,1897515,2014,03/16/2014 12:39:45 AM,41.87462632142694,-87.71265649327141,"(41.87462632142694, -87.71265649327141)"
9529868,HX183676,03/13/2014 06:28:00 PM,030XX W OGDEN AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,true,false,1022,010,24,29,18,1156534,1891966,2014,03/16/2014 12:39:45 AM,41.85933427562705,-87.70089230382652,"(41.85933427562705, -87.70089230382652)"
9529794,HX183650,03/13/2014 06:24:00 PM,042XX W 26TH ST,0460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,false,false,1013,010,22,30,08B,1148599,1886424,2014,03/16/2014 12:39:45 AM,41.84428302461977,-87.73016236374573,"(41.84428302461977, -87.73016236374573)"
9529731,HX183616,03/13/2014 06:20:00 PM,110XX S RACINE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2234,022,34,75,18,1170327,1831811,2014,03/16/2014 12:39:45 AM,41.69397174014992,-87.65201201890658,"(41.69397174014992, -87.65201201890658)"
9529760,HX183609,03/13/2014 06:20:00 PM,110XX S PARNELL AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,2233,022,34,49,03,1174640,1831680,2014,03/19/2014 12:41:09 AM,41.693517553459735,-87.63622495516883,"(41.693517553459735, -87.63622495516883)"
9529866,HX183730,03/13/2014 06:20:00 PM,041XX W MADISON ST,2018,NARCOTICS,MANU/DELIVER:SYNTHETIC DRUGS,SIDEWALK,true,false,1115,011,28,26,18,1148994,1899735,2014,03/16/2014 12:39:45 AM,41.8808023982774,-87.72836854783272,"(41.8808023982774, -87.72836854783272)"
9529743,HX183599,03/13/2014 06:18:00 PM,019XX S PULASKI RD,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1014,010,24,29,18,1150064,1890148,2014,03/16/2014 12:39:45 AM,41.854473787918515,-87.72468915208972,"(41.854473787918515, -87.72468915208972)"
9532006,HX185673,03/13/2014 06:15:00 PM,078XX S EVANS AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0624,006,6,69,06,1182546,1853148,2014,03/18/2014 12:40:56 AM,41.752249099656304,-87.60661601487327,"(41.752249099656304, -87.60661601487327)"
9530714,HX184183,03/13/2014 06:15:00 PM,117XX S PEORIA ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0524,005,34,53,26,1172466,1827187,2014,03/17/2014 12:39:52 AM,41.68123605187476,-87.64431601564,"(41.68123605187476, -87.64431601564)"
9531389,HX183879,03/13/2014 06:10:00 PM,005XX N STATE ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,1834,018,42,8,06,1176318,1903806,2014,03/17/2014 12:39:52 AM,41.89140108523091,-87.62791463937216,"(41.89140108523091, -87.62791463937216)"
9532824,HX183642,03/13/2014 06:09:00 PM,130XX S CHAMPLAIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,true,true,0533,005,9,54,08B,1183139,1818891,2014,03/19/2014 12:41:09 AM,41.65822976005139,-87.60550394791943,"(41.65822976005139, -87.60550394791943)"
9529801,HX183586,03/13/2014 06:07:00 PM,078XX S MARQUETTE AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,false,true,0421,004,7,43,04B,1195720,1853580,2014,03/16/2014 12:39:45 AM,41.75311904726354,-87.55832566116999,"(41.75311904726354, -87.55832566116999)"
9529733,HX183604,03/13/2014 06:06:00 PM,013XX S LAWNDALE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1011,010,24,29,18,1151876,1893732,2014,03/16/2014 12:39:45 AM,41.86427326604506,-87.71794402555707,"(41.86427326604506, -87.71794402555707)"
9529792,HX183590,03/13/2014 06:06:00 PM,0000X E 102ND PL,0460,BATTERY,SIMPLE,STREET,true,false,0511,005,9,49,08B,1178616,1836988,2014,03/16/2014 12:39:45 AM,41.707994222839964,-87.62150737543433,"(41.707994222839964, -87.62150737543433)"
9529772,HX183620,03/13/2014 06:02:00 PM,117XX S STATE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0522,005,34,53,18,1178317,1827164,2014,03/16/2014 12:39:45 AM,41.681042536326,-87.62289904918381,"(41.681042536326, -87.62289904918381)"
9530744,HX184093,03/13/2014 06:00:00 PM,046XX S KEATING AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0815,008,23,56,05,1145436,1873278,2014,03/19/2014 12:41:09 AM,41.80826886462348,-87.74210216723691,"(41.80826886462348, -87.74210216723691)"
9529754,HX183559,03/13/2014 06:00:00 PM,098XX S WOODLAWN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0511,005,8,50,08B,1185908,1839733,2014,03/16/2014 12:39:45 AM,41.715358313307824,-87.59471777771508,"(41.715358313307824, -87.59471777771508)"
9529747,HX183584,03/13/2014 06:00:00 PM,033XX W 13TH ST,0560,ASSAULT,SIMPLE,LIBRARY,false,false,1021,010,24,29,08A,1154001,1893798,2014,03/19/2014 12:41:09 AM,41.86441231296635,-87.71014139995216,"(41.86441231296635, -87.71014139995216)"
9533244,HX183737,03/13/2014 06:00:00 PM,073XX S EXCHANGE AVE,0460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,false,false,0334,,7,43,08B,,,2014,03/19/2014 12:41:09 AM,,,
9529748,HX183649,03/13/2014 06:00:00 PM,091XX S COMMERCIAL AVE,1330,CRIMINAL TRESPASS,TO LAND,VACANT LOT/LAND,false,false,0424,004,10,46,26,1197777,1844786,2014,03/17/2014 12:39:52 AM,41.72893654778525,-87.55108065967896,"(41.72893654778525, -87.55108065967896)"
9530076,HX184036,03/13/2014 06:00:00 PM,092XX S PRAIRIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0633,006,6,49,14,1179502,1843912,2014,03/17/2014 12:39:52 AM,41.72697443212101,-87.61805216666728,"(41.72697443212101, -87.61805216666728)"
9531861,HX183721,03/13/2014 06:00:00 PM,062XX S STEWART AVE,0810,THEFT,OVER $500,"SCHOOL, PUBLIC, BUILDING",false,false,0711,007,20,68,06,1174731,1863728,2014,03/17/2014 12:39:52 AM,41.781459416199546,-87.63493961116001,"(41.781459416199546, -87.63493961116001)"
9529820,HX183743,03/13/2014 06:00:00 PM,075XX S EVANS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),false,false,0624,006,6,69,14,1182492,1855105,2014,03/17/2014 12:39:52 AM,41.75762056410058,-87.6067533328963,"(41.75762056410058, -87.6067533328963)"
9530146,HX184078,03/13/2014 06:00:00 PM,079XX S DOBSON AVE,0810,THEFT,OVER $500,STREET,false,false,0624,006,8,44,06,1184559,1852642,2014,03/17/2014 12:39:52 AM,41.75081368927894,-87.59925515188479,"(41.75081368927894, -87.59925515188479)"
9530999,HX184404,03/13/2014 06:00:00 PM,065XX N HARLEM AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,1611,016,41,10,06,1127417,1943235,2014,03/16/2014 12:39:45 AM,42.00056169131956,-87.80661761844969,"(42.00056169131956, -87.80661761844969)"
9531203,HX184586,03/13/2014 06:00:00 PM,003XX W WASHINGTON ST,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,0122,001,42,32,06,1174228,1900762,2014,03/19/2014 12:41:09 AM,41.88309506443988,-87.6356810321768,"(41.88309506443988, -87.6356810321768)"
9529971,HX183574,03/13/2014 06:00:00 PM,063XX N RIDGE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2433,024,50,2,08B,1162828,1942289,2014,03/19/2014 12:41:09 AM,41.99729417928011,-87.67637363866274,"(41.99729417928011, -87.67637363866274)"
9531533,HX184923,03/13/2014 06:00:00 PM,064XX S MORGAN ST,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,APARTMENT,false,false,0724,007,16,68,02,1170706,1862317,2014,03/19/2014 12:41:09 AM,41.777676225596046,-87.64973727099635,"(41.777676225596046, -87.64973727099635)"
9530630,HX184131,03/13/2014 06:00:00 PM,077XX S CARPENTER ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0612,006,17,71,07,1170616,1853472,2014,03/17/2014 12:39:52 AM,41.753406400165005,-87.65032469235601,"(41.753406400165005, -87.65032469235601)"
